epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
11,849,,0.4616018831729889,,,,,
11,851,,,0.2441464215517044,8079998.5,0.34864962100982666,0.7342738509178162,0.34864962100982666
11,851,0.4945890009403229,,,,,,
12,899,,0.4277769923210144,,,,,
12,922,,,0.2190621942281723,6569079.5,0.3041984736919403,0.7279559969902039,0.3041984736919403
12,922,0.49092891812324524,,,,,,
13,949,,0.5002755522727966,,,,,
13,993,,,0.21118731796741486,5981950.5,0.2915953993797302,0.7250309586524963,0.2915953993797302
13,993,0.46995270252227783,,,,,,
14,999,,0.4478924572467804,,,,,
14,1049,,0.4802384674549103,,,,,
14,1064,,,0.20109640061855316,6292125.5,0.2839018404483795,0.7119572758674622,0.2839018404483795
14,1064,0.46705666184425354,,,,,,
15,1099,,0.45057767629623413,,,,,
15,1135,,,0.21245305240154266,6701115.5,0.29316630959510803,0.7181501388549805,0.29316630959510803
15,1135,0.4556090235710144,,,,,,
16,1149,,0.4559451937675476,,,,,
16,1199,,0.4527226686477661,,,,,
16,1206,,,0.20467519760131836,5875660.0,0.28283652663230896,0.7236671447753906,0.28283652663230896
16,1206,0.4529232382774353,,,,,,
17,1249,,0.4302990436553955,,,,,
17,1277,,,0.18459981679916382,5527114.5,0.26288530230522156,0.7103610634803772,0.26288530230522156
17,1277,0.4530279040336609,,,,,,
18,1299,,0.46592196822166443,,,,,
18,1348,,,0.21715615689754486,6027221.5,0.3056069016456604,0.7333734631538391,0.3056069016456604
18,1348,0.4566331207752228,,,,,,
19,1349,,0.4582230746746063,,,,,
19,1399,,0.4505670666694641,,,,,
19,1419,,,0.21498055756092072,6436992.0,0.3079417943954468,0.7168465256690979,0.3079417943954468
19,1419,0.45897427201271057,,,,,,
20,1449,,0.4182821810245514,,,,,
20,1490,,,0.1991768628358841,5520168.5,0.273868590593338,0.7216929793357849,0.273868590593338
20,1490,0.44546785950660706,,,,,,
21,1499,,0.44531846046447754,,,,,
21,1549,,0.47169381380081177,,,,,
21,1561,,,0.1856124997138977,5599212.0,0.265038400888443,0.7072957158088684,0.265038400888443
21,1561,0.44125476479530334,,,,,,
22,1599,,0.43037471175193787,,,,,
22,1632,,,0.1952705830335617,6286568.5,0.27984529733657837,0.7120783925056458,0.27984529733657837
22,1632,0.44965478777885437,,,,,,
23,1649,,0.41677889227867126,,,,,
23,1699,,0.39882296323776245,,,,,
23,1703,,,0.169547900557518,4760841.5,0.2428775578737259,0.6971390247344971,0.2428775578737259
23,1703,0.41493281722068787,,,,,,
24,1749,,0.3953284025192261,,,,,
24,1774,,,0.13829340040683746,4212277.5,0.2092018574476242,0.6795613765716553,0.2092018574476242
24,1774,0.3981812000274658,,,,,,
25,1799,,0.3853304386138916,,,,,
25,1845,,,0.1445503532886505,4453696.0,0.20789460837841034,0.6818607449531555,0.20789460837841034
25,1845,0.39128580689430237,,,,,,
26,1849,,0.39255839586257935,,,,,
26,1899,,0.401713103055954,,,,,
26,1916,,,0.14585700631141663,4689516.5,0.20999036729335785,0.6832475066184998,0.20999036729335785
26,1916,0.39272889494895935,,,,,,
27,1949,,0.39933815598487854,,,,,
27,1987,,,0.14235006272792816,4491298.0,0.20664043724536896,0.6822081208229065,0.20664043724536896
27,1987,0.3866351246833801,,,,,,
28,1999,,0.4262673854827881,,,,,
28,2049,,0.3959706127643585,,,,,
28,2058,,,0.13279566168785095,4169727.25,0.1997108906507492,0.6774733662605286,0.1997108906507492
28,2058,0.3864261209964752,,,,,,
29,2099,,0.41133493185043335,,,,,
29,2129,,,0.14042727649211884,4017225.0,0.19924034178256989,0.6836468577384949,0.19924034178256989
29,2129,0.37754857540130615,,,,,,
