epoch,state_change_arousal val_MAE,state_change_arousal val_MAPE,state_change_arousal val_RMSE,state_change_arousal val_SMAPE,state_change_valence val_MAE,state_change_valence val_MAPE,state_change_valence val_RMSE,state_change_valence val_SMAPE,step,train_loss_epoch,train_loss_step,val_loss
7,0.36676886677742004,11904307.0,0.49998798966407776,1.375507116317749,0.4179151952266693,12921802.0,0.568570077419281,1.0847643613815308,527,,,1.0685580968856812
7,,,,,,,,,527,1.4288784265518188,,
8,,,,,,,,,549,,1.3589913845062256,
8,0.36399587988853455,12138186.0,0.49648869037628174,1.371301531791687,0.3976854681968689,11648045.0,0.5362077951431274,1.0786253213882446,593,,,1.0326964855194092
8,,,,,,,,,593,1.3901324272155762,,
9,,,,,,,,,599,,1.339218258857727,
9,,,,,,,,,649,,1.30678391456604,
9,0.3393203914165497,12153355.0,0.4600447416305542,1.3372139930725098,0.39603009819984436,11160848.0,0.5334068536758423,1.0858229398727417,659,,,0.9934515953063965
9,,,,,,,,,659,1.373265266418457,,
10,,,,,,,,,699,,1.3945199251174927,
10,0.3185948431491852,12097792.0,0.4346884489059448,1.3023815155029297,0.36876779794692993,11579069.0,0.4915127754211426,1.0477842092514038,725,,,0.9262012243270874
10,,,,,,,,,725,1.3326822519302368,,
11,,,,,,,,,749,,1.2760093212127686,
11,0.3041899502277374,11982329.0,0.4042293131351471,1.2865413427352905,0.3287436068058014,9599230.0,0.4508633613586426,1.0263468027114868,791,,,0.8550926446914673
11,,,,,,,,,791,1.3091822862625122,,
12,,,,,,,,,799,,1.2718178033828735,
12,,,,,,,,,849,,1.311047077178955,
12,0.2888793349266052,11936070.0,0.396443247795105,1.2662608623504639,0.33854052424430847,10702137.0,0.454087495803833,1.0268794298171997,857,,,0.850530743598938
12,,,,,,,,,857,1.26724112033844,,
13,,,,,,,,,899,,1.227095365524292,
13,0.2890447974205017,12519432.0,0.39331427216529846,1.2578403949737549,0.3284637928009033,10627338.0,0.43515545129776,1.016745686531067,923,,,0.8284697532653809
13,,,,,,,,,923,1.261284589767456,,
14,,,,,,,,,949,,1.2535631656646729,
14,0.2818281352519989,11130979.0,0.3844355344772339,1.2674450874328613,0.33548101782798767,10930067.0,0.4496457278728485,1.0259480476379395,989,,,0.8340812921524048
14,,,,,,,,,989,1.246114730834961,,
15,,,,,,,,,999,,1.1700046062469482,
15,,,,,,,,,1049,,1.2939614057540894,
15,0.2921186685562134,11986288.0,0.3937866985797882,1.2662882804870605,0.3409348726272583,10597356.0,0.44710370898246765,1.0314037799835205,1055,,,0.8408904075622559
15,,,,,,,,,1055,1.2277333736419678,,
16,,,,,,,,,1099,,1.1438984870910645,
16,0.25294655561447144,10471570.0,0.34232035279273987,1.2329955101013184,0.2952103316783905,8758412.0,0.39875930547714233,1.0084941387176514,1121,,,0.7410796880722046
16,,,,,,,,,1121,1.226978063583374,,
17,,,,,,,,,1149,,1.2289259433746338,
17,0.26927614212036133,11639965.0,0.3581483066082001,1.238297462463379,0.31858137249946594,10523253.0,0.42961585521698,1.012654423713684,1187,,,0.7877641916275024
17,,,,,,,,,1187,1.2029743194580078,,
18,,,,,,,,,1199,,1.3004816770553589,
18,,,,,,,,,1249,,1.2147804498672485,
18,0.27025797963142395,11417445.0,0.35825544595718384,1.245926856994629,0.3115740418434143,9806554.0,0.428873747587204,1.0035570859909058,1253,,,0.7871291637420654
18,,,,,,,,,1253,1.1990106105804443,,
19,,,,,,,,,1299,,1.2967041730880737,
19,0.25797733664512634,10370937.0,0.3464317321777344,1.246332049369812,0.2840697765350342,8652676.0,0.3852960169315338,0.992579460144043,1319,,,0.7317277193069458
19,,,,,,,,,1319,1.1987428665161133,,
20,,,,,,,,,1349,,1.118808627128601,
20,0.25224947929382324,10280761.0,0.345199316740036,1.2358814477920532,0.29353442788124084,9427706.0,0.3916912376880646,0.9934969544410706,1385,,,0.7368905544281006
20,,,,,,,,,1385,1.1928139925003052,,
21,,,,,,,,,1399,,1.0987129211425781,
21,,,,,,,,,1449,,1.1385811567306519,
21,0.259560227394104,10666737.0,0.35283273458480835,1.2443166971206665,0.2839888334274292,9321657.0,0.3721766173839569,0.9843769669532776,1451,,,0.7250093221664429
21,,,,,,,,,1451,1.1726245880126953,,
22,,,,,,,,,1499,,1.1054506301879883,
22,0.2521492540836334,10648654.0,0.34346437454223633,1.2348350286483765,0.3210204839706421,10537446.0,0.42120349407196045,0.9958685040473938,1517,,,0.7646678686141968
22,,,,,,,,,1517,1.1708126068115234,,
23,,,,,,,,,1549,,1.1166644096374512,
23,0.2402586042881012,10365377.0,0.34044840931892395,1.2212649583816528,0.28511252999305725,9026302.0,0.38466426730155945,0.9820979237556458,1583,,,0.7251126766204834
23,,,,,,,,,1583,1.1602766513824463,,
24,,,,,,,,,1599,,1.165360927581787,
24,,,,,,,,,1649,,1.1391412019729614,
24,0.24840281903743744,10512734.0,0.3360482156276703,1.2296489477157593,0.3025486171245575,9097152.0,0.42359209060668945,0.997523307800293,1649,,,0.7596403360366821
24,,,,,,,,,1649,1.161002278327942,,
25,,,,,,,,,1699,,1.2137715816497803,
25,0.24693728983402252,9475397.0,0.3366023600101471,1.240178108215332,0.28360435366630554,9054041.0,0.3781563341617584,0.9861602783203125,1715,,,0.7147586941719055
25,,,,,,,,,1715,1.1646322011947632,,
26,,,,,,,,,1749,,1.127719759941101,
26,0.2287994772195816,9579213.0,0.3102882504463196,1.2146337032318115,0.28360486030578613,9233210.0,0.3745112121105194,0.9819682836532593,1781,,,0.6847994327545166
26,,,,,,,,,1781,1.148965835571289,,
27,,,,,,,,,1799,,1.0989943742752075,
27,0.22866329550743103,9745636.0,0.3116075396537781,1.2104631662368774,0.2769375443458557,9984822.0,0.37192708253860474,0.9672513604164124,1847,,,0.6835346221923828
27,,,,,,,,,1847,1.1413593292236328,,
28,,,,,,,,,1849,,1.0467331409454346,
28,,,,,,,,,1899,,1.1216988563537598,
28,0.22128988802433014,9332740.0,0.2999631464481354,1.208243727684021,0.2726965844631195,8838970.0,0.3675425946712494,0.9715588688850403,1913,,,0.6675057411193848
28,,,,,,,,,1913,1.146284580230713,,
29,,,,,,,,,1949,,1.1331024169921875,
29,0.21023628115653992,8523894.0,0.2960738241672516,1.2062181234359741,0.2539439797401428,8606081.0,0.3490044176578522,0.9608007669448853,1979,,,0.6450782418251038
29,,,,,,,,,1979,1.1254805326461792,,
