arousal val_MAE,arousal val_MAPE,arousal val_RMSE,arousal val_SMAPE,epoch,step,train_loss_epoch,train_loss_step,val_loss,valence val_MAE,valence val_MAPE,valence val_RMSE,valence val_SMAPE
0.31625768542289734,13707248.0,0.4111734926700592,0.9996107816696167,26,1781,,,0.8844722509384155,0.34626203775405884,9230782.0,0.47329872846603394,0.7812918424606323
,,,,26,1781,1.1974849700927734,,,,,,
,,,,27,1799,,1.1908159255981445,,,,,
0.32883527874946594,12273512.0,0.42826539278030396,1.0291693210601807,27,1847,,,0.9487749338150024,0.37530022859573364,10107387.0,0.5205095410346985,0.8116549253463745
,,,,27,1847,1.1984126567840576,,,,,,
,,,,28,1849,,1.2332890033721924,,,,,
,,,,28,1899,,1.183032751083374,,,,,
0.31490132212638855,9621546.0,0.41837671399116516,1.0519777536392212,28,1913,,,0.9056531190872192,0.34268423914909363,10310168.0,0.4872764050960541,0.7637956142425537
,,,,28,1913,1.1863688230514526,,,,,,
,,,,29,1949,,1.1484428644180298,,,,,
0.29636165499687195,12196713.0,0.38931599259376526,0.9956587553024292,29,1979,,,0.8779309988021851,0.3503560423851013,10613702.0,0.4886150062084198,0.7662995457649231
,,,,29,1979,1.176815390586853,,,,,,
