epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
24,1599,,,0.36604422330856323,9004474.0,0.5092743635177612,0.7430839538574219,0.5092743635177612
24,1599,0.7159991264343262,,,,,,
25,1649,,0.7264266610145569,,,,,
25,1663,,,0.3486398756504059,7566368.0,0.505836546421051,0.7546223402023315,0.505836546421051
25,1663,0.7210778594017029,,,,,,
26,1699,,0.6356056332588196,,,,,
26,1727,,,0.2943190932273865,7228069.5,0.4439874291419983,0.6974636316299438,0.4439874291419983
26,1727,0.7048168182373047,,,,,,
27,1749,,0.700247585773468,,,,,
27,1791,,,0.3506452441215515,5653571.5,0.48594480752944946,0.7735904455184937,0.48594480752944946
27,1791,0.6927575469017029,,,,,,
28,1799,,0.6743292212486267,,,,,
28,1849,,0.7681547403335571,,,,,
28,1855,,,0.3646796941757202,9427340.0,0.5368514060974121,0.74248206615448,0.5368514060974121
28,1855,0.702323853969574,,,,,,
29,1899,,0.8496707677841187,,,,,
29,1919,,,0.34023913741111755,8327431.5,0.4871658980846405,0.7512481808662415,0.4871658980846405
29,1919,0.6926050782203674,,,,,,
