epoch,state_change_arousal val_MAE,state_change_arousal val_MAPE,state_change_arousal val_RMSE,state_change_arousal val_SMAPE,state_change_valence val_MAE,state_change_valence val_MAPE,state_change_valence val_RMSE,state_change_valence val_SMAPE,step,train_loss_epoch,train_loss_step,val_loss
10,0.6339718103408813,8898748.0,0.8261184692382812,1.6352472305297852,0.8108931183815002,13797069.0,1.0357544422149658,1.50325345993042,659,,,1.861872911453247
10,,,,,,,,,659,2.1880743503570557,,
11,,,,,,,,,699,,2.352299213409424,
11,0.6113961935043335,11840723.0,0.7793144583702087,1.5566716194152832,0.7870063185691833,16223348.0,0.9917263984680176,1.4455515146255493,719,,,1.771040916442871
11,,,,,,,,,719,2.1584420204162598,,
12,,,,,,,,,749,,2.4333341121673584,
12,0.6219310760498047,7589738.0,0.8185974955558777,1.6331274509429932,0.808962881565094,10983536.0,1.0500438213348389,1.5679110288619995,779,,,1.8686413764953613
12,,,,,,,,,779,2.1473283767700195,,
13,,,,,,,,,799,,2.0393052101135254,
13,0.5945568084716797,8089732.5,0.7763239145278931,1.5861992835998535,0.809075653553009,13948045.0,1.070395827293396,1.489694356918335,839,,,1.846719741821289
13,,,,,,,,,839,2.147036075592041,,
14,,,,,,,,,849,,2.1199562549591064,
14,,,,,,,,,899,,2.250793218612671,
14,0.5768710970878601,8994611.0,0.7821453809738159,1.5483437776565552,0.7602704763412476,17395328.0,0.9716438055038452,1.410651445388794,899,,,1.7537891864776611
14,,,,,,,,,899,2.1119492053985596,,
15,,,,,,,,,949,,2.1867430210113525,
15,0.51559978723526,7588806.5,0.6836020350456238,1.4795646667480469,0.6967455744743347,13430882.0,0.9048550724983215,1.3762834072113037,959,,,1.5884571075439453
15,,,,,,,,,959,2.1084721088409424,,
16,,,,,,,,,999,,1.9943559169769287,
16,0.5969263315200806,9622302.0,0.7559325695037842,1.5708671808242798,0.6504218578338623,15174639.0,0.8584721684455872,1.310274600982666,1019,,,1.6144046783447266
16,,,,,,,,,1019,2.0565459728240967,,
17,,,,,,,,,1049,,1.964364767074585,
17,0.4980362057685852,9674243.0,0.6709861159324646,1.3975015878677368,0.6189699769020081,13950675.0,0.813412606716156,1.275178074836731,1079,,,1.4843987226486206
17,,,,,,,,,1079,2.0493125915527344,,
18,,,,,,,,,1099,,1.9722530841827393,
18,0.45815810561180115,9372851.0,0.6219689846038818,1.3653068542480469,0.5908098816871643,14483902.0,0.7818847894668579,1.2507134675979614,1139,,,1.4038537740707397
18,,,,,,,,,1139,2.038870334625244,,
19,,,,,,,,,1149,,2.0074007511138916,
19,,,,,,,,,1199,,2.027897834777832,
19,0.395212858915329,9857205.0,0.577465295791626,1.26659095287323,0.6134348511695862,15091546.0,0.7872145175933838,1.2572914361953735,1199,,,1.3646798133850098
19,,,,,,,,,1199,1.9834798574447632,,
20,,,,,,,,,1249,,2.1393866539001465,
20,0.43030595779418945,8178188.0,0.618155300617218,1.3377796411514282,0.5834411382675171,12328633.0,0.8323113322257996,1.2368794679641724,1259,,,1.4504666328430176
20,,,,,,,,,1259,1.9630602598190308,,
21,,,,,,,,,1299,,2.1228859424591064,
21,0.4325559139251709,7916389.0,0.613154411315918,1.3347764015197754,0.5846672654151917,15338452.0,0.7805382013320923,1.213882327079773,1319,,,1.3936926126480103
21,,,,,,,,,1319,1.9660600423812866,,
22,,,,,,,,,1349,,1.9132813215255737,
22,0.4751836955547333,9131846.0,0.6274834275245667,1.3678882122039795,0.604425311088562,13614139.0,0.7946656346321106,1.299566388130188,1379,,,1.4221490621566772
22,,,,,,,,,1379,1.9626861810684204,,
23,,,,,,,,,1399,,1.7453842163085938,
23,0.4062387943267822,7094328.0,0.5803799629211426,1.3019003868103027,0.5758782029151917,14447019.0,0.7458861470222473,1.2425103187561035,1439,,,1.3262660503387451
23,,,,,,,,,1439,1.918723225593567,,
24,,,,,,,,,1449,,1.9189517498016357,
24,,,,,,,,,1499,,1.9361276626586914,
24,0.3845207393169403,6680044.0,0.5702389478683472,1.2996517419815063,0.5600059032440186,13932672.0,0.7194229960441589,1.195842981338501,1499,,,1.2896618843078613
24,,,,,,,,,1499,1.898664951324463,,
25,,,,,,,,,1549,,1.8566150665283203,
25,0.3295070230960846,6147489.5,0.49912554025650024,1.2223676443099976,0.5138069987297058,13422765.0,0.6935223340988159,1.1567236185073853,1559,,,1.192647933959961
25,,,,,,,,,1559,1.894856333732605,,
26,,,,,,,,,1599,,1.985630989074707,
26,0.3246705234050751,6174427.5,0.48431137204170227,1.239039421081543,0.4485892951488495,9611189.0,0.6105431318283081,1.1323575973510742,1619,,,1.094854474067688
26,,,,,,,,,1619,1.8657013177871704,,
27,,,,,,,,,1649,,1.7696056365966797,
27,0.37648823857307434,6921103.0,0.5464656949043274,1.2880464792251587,0.46306854486465454,14105207.0,0.6089490652084351,1.099159598350525,1679,,,1.1554148197174072
27,,,,,,,,,1679,1.8483251333236694,,
28,,,,,,,,,1699,,2.10109281539917,
28,0.3144284188747406,6487437.5,0.47851377725601196,1.2265446186065674,0.41438665986061096,9445025.0,0.5849299430847168,1.1113749742507935,1739,,,1.063443660736084
28,,,,,,,,,1739,1.8243277072906494,,
29,,,,,,,,,1749,,1.870558738708496,
29,,,,,,,,,1799,,2.0481696128845215,
29,0.34539756178855896,6282375.0,0.502461850643158,1.266626000404358,0.4345043897628784,9554272.0,0.5710901618003845,1.1288098096847534,1799,,,1.0735520124435425
29,,,,,,,,,1799,1.8100734949111938,,
