arousal val_MAE,arousal val_MAPE,arousal val_RMSE,arousal val_SMAPE,epoch,step,train_loss_epoch,train_loss_step,val_loss,valence val_MAE,valence val_MAPE,valence val_RMSE,valence val_SMAPE
0.14959314465522766,5697794.0,0.1882864385843277,0.9008929133415222,21,1407,,,0.6671032309532166,0.345035582780838,7211090.0,0.47881680727005005,0.7656036019325256
,,,,21,1407,1.039444923400879,,,,,,
,,,,22,1449,,0.9966998100280762,,,,,
0.15550774335861206,5068801.0,0.20061315596103668,0.913781464099884,22,1471,,,0.6478102207183838,0.3295053541660309,7207852.0,0.4471970498561859,0.7268544435501099
,,,,22,1471,1.0220810174942017,,,,,,
,,,,23,1499,,1.0619227886199951,,,,,
0.16538530588150024,6670952.5,0.21618086099624634,0.8938782215118408,23,1535,,,0.6566944718360901,0.33265891671180725,8489382.0,0.44051361083984375,0.7158706188201904
,,,,23,1535,1.0178942680358887,,,,,,
,,,,24,1549,,0.8401804566383362,,,,,
,,,,24,1599,,0.9524927139282227,,,,,
0.15120317041873932,6880822.0,0.20127660036087036,0.886222243309021,24,1599,,,0.6679632663726807,0.3427395820617676,8522109.0,0.4666866660118103,0.7470228672027588
,,,,24,1599,1.014020562171936,,,,,,
,,,,25,1649,,0.9798042178153992,,,,,
0.1271611452102661,5389095.0,0.16884145140647888,0.8822840452194214,25,1663,,,0.648602306842804,0.3257693648338318,8914209.0,0.4797608554363251,0.6998820304870605
,,,,25,1663,0.9999550580978394,,,,,,
,,,,26,1699,,1.0401743650436401,,,,,
0.13791541755199432,3911416.75,0.18124575912952423,0.9138017892837524,26,1727,,,0.5892610549926758,0.2958216667175293,7979036.0,0.40801528096199036,0.6655594110488892
,,,,26,1727,0.9800586104393005,,,,,,
,,,,27,1749,,1.0977225303649902,,,,,
0.12811224162578583,4330206.5,0.17708945274353027,0.9015280604362488,27,1791,,,0.5757778882980347,0.29110223054885864,8760588.0,0.3986884355545044,0.6759990453720093
,,,,27,1791,0.9873002171516418,,,,,,
,,,,28,1799,,1.1065586805343628,,,,,
,,,,28,1849,,0.8728393316268921,,,,,
0.13869838416576385,5488988.5,0.178432434797287,0.894047737121582,28,1855,,,0.5692028999328613,0.28336283564567566,6948686.5,0.39077046513557434,0.686725378036499
,,,,28,1855,0.9735805988311768,,,,,,
,,,,29,1899,,1.1483943462371826,,,,,
0.439859002828598,23226858.0,0.5440834164619446,1.0076884031295776,29,1919,,,1.2173612117767334,0.492815226316452,7840048.5,0.673277735710144,0.8904085755348206
,,,,29,1919,1.110369086265564,,,,,,
