epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
21,1561,0.3698599338531494,,,,,,
22,1599,,0.3711276054382324,,,,,
22,1632,,,0.1738670915365219,7215756.5,0.2482394129037857,1.0484639406204224,0.2482394129037857
22,1632,0.36007699370384216,,,,,,
23,1649,,0.35838040709495544,,,,,
23,1699,,0.35578957200050354,,,,,
23,1703,,,0.145114928483963,5652211.5,0.21126849949359894,1.0391565561294556,0.21126849949359894
23,1703,0.35751572251319885,,,,,,
24,1749,,0.37663546204566956,,,,,
24,1774,,,0.15232107043266296,6405482.5,0.21358923614025116,1.0346397161483765,0.21358923614025116
24,1774,0.3517092168331146,,,,,,
25,1799,,0.36613941192626953,,,,,
25,1845,,,0.15385445952415466,6225173.5,0.21782386302947998,1.0395725965499878,0.21782386302947998
25,1845,0.3508632481098175,,,,,,
26,1849,,0.36759182810783386,,,,,
26,1899,,0.3540632426738739,,,,,
26,1916,,,0.1542716771364212,6344476.5,0.2201317697763443,1.0372885465621948,0.2201317697763443
26,1916,0.3530278503894806,,,,,,
27,1949,,0.3557361960411072,,,,,
27,1987,,,0.14931462705135345,6111237.5,0.21758870780467987,1.0375185012817383,0.21758870780467987
27,1987,0.3533003330230713,,,,,,
28,1999,,0.36483973264694214,,,,,
28,2049,,0.3730243444442749,,,,,
28,2058,,,0.16285334527492523,6311256.0,0.23727989196777344,1.0490907430648804,0.23727989196777344
28,2058,0.3434981107711792,,,,,,
29,2099,,0.30279219150543213,,,,,
29,2129,,,0.12930572032928467,5216629.0,0.20431800186634064,1.0232806205749512,0.20431800186634064
29,2129,0.32662051916122437,,,,,,
